Trail Name,Timestamp
R_r1deg112h0,1729984557.5441
R_r1deg112h0,1729984535.4107668
R_r1deg112h0,1729984557.5107667
R_r1deg112h0,1729984535.4773996
R_r1deg112h0,1729984513.410771
R_r1deg112h0,1729984513.71077
R_r1deg112h0,1729984513.8107696
R_r1deg112h0,1729984513.0774724
R_r1deg112h0,1729984513.144122
R_r1deg112h0,1729984513.3107698
R_r1deg112h0,1729984513.8441036
R_r1deg112h0,1729984540.5441816
R_r1deg112h0,1729984544.9441
R_r1deg112h0,1729984544.9774346
R_r1deg112h0,1729984545.0107677
R_r1deg112h0,1729984545.144102
R_r1deg112h0,1729984545.277433
R_r1deg112h0,1729984547.9107668
R_r1deg112h0,1729984547.277434
R_r1deg112h0,1729984547.3775325
R_r1deg112h0,1729984547.5107665
R_r1deg112h0,1729984547.1441002
R_r1deg112h0,1729984548.0441003
R_r1deg112h0,1729984548.1440408
R_r1deg112h0,1729984548.310767
R_r1deg112h0,1729984547.3107672
R_r1deg112h0,1729984547.4107678
R_r1deg112h0,1729984548.177475
R_r1deg112h0,1729984548.0773892
R_r1deg112h0,1729984548.0107677
R_r1deg112h0,1729984548.2440946
R_r1deg112h0,1729984552.6441016
R_r1deg112h0,1729984552.410767
R_r1deg112h0,1729984552.3107662
R_r1deg112h0,1729984518.7774348
R_r1deg112h0,1729984518.0441017
R_r1deg112h0,1729984518.3773725
R_r1deg112h0,1729984518.9107685
R_r1deg112h0,1729984518.1107693
R_r1deg112h0,1729984518.1775095
R_r1deg112h0,1729984518.4774358
R_r1deg112h0,1729984518.7107694
R_r1deg112h0,1729984519.9107697
R_r1deg112h0,1729984519.0775156
R_r1deg112h0,1729984519.1441338
R_r1deg112h0,1729984519.8774898
R_r1deg112h0,1729984519.844103
R_r1deg112h0,1729984519.977437
R_r1deg112h0,1729984520.5107684
R_r1deg112h0,1729984520.910769
R_r1deg112h0,1729984520.244104
R_r1deg112h0,1729984512.9107702
R_r1deg112h0,1729984520.877437
R_r1deg112h0,1729984520.9441032
R_r1deg112h0,1729984512.6441047
R_r1deg112h0,1729984512.8774345
R_r1deg112h0,1729984512.9774363
R_r1deg112h0,1729984520.5441022
R_r1deg112h0,1729984521.277496
R_r1deg112h0,1729984521.3440802
R_r1deg112h0,1729984521.6774836
R_r1deg112h0,1729984521.61077
R_r1deg112h0,1729984521.2107697
R_r1deg112h0,1729984521.4774072
R_r1deg112h0,1729984530.3441
R_r1deg112h0,1729984530.6107674
R_r1deg112h0,1729984529.344103
R_r1deg112h0,1729984529.5774362
R_r1deg112h0,1729984529.644102
R_r1deg112h0,1729984529.8441036
R_r1deg112h0,1729984529.944106
R_r1deg112h0,1729984529.8774366
R_r1deg112h0,1729984529.2774365
R_r1deg112h0,1729984529.444104
R_r1deg112h0,1729984526.5107677
R_r1deg112h0,1729984526.9441023
R_r1deg112h0,1729984526.4774065
R_r1deg112h0,1729984526.5441043
R_r1deg112h0,1729984547.644091
R_r1deg112h0,1729984547.3441014
R_r1deg112h0,1729984530.1773946
R_r1deg112h0,1729984530.6441305
R_r1deg112h0,1729984530.2441866
R_r1deg112h0,1729984530.1107695
R_r1deg112h0,1729984530.5441
R_r1deg112h0,1729984530.010769
R_r1deg112h0,1729984530.7107685
R_r1deg112h0,1729984530.144101
R_r1deg112h0,1729984512.3774333
R_r1deg112h0,1729984512.6774206
R_r1deg112h0,1729984512.477438
R_r1deg112h0,1729984512.5774012
R_r1deg112h0,1729984512.810768
R_r1deg112h0,1729984513.1775088
R_r1deg112h0,1729984513.444103
R_r1deg112h0,1729984513.6441398
R_r1deg112h0,1729984513.344058
R_r1deg112h0,1729984513.8775454
R_r1deg112h0,1729984514.044104
R_r1deg112h0,1729984514.21077
R_r1deg112h0,1729984529.91077
R_r1deg112h0,1729984529.1107702
R_r1deg112h0,1729984529.1773827
R_r1deg112h0,1729984529.244073
R_r1deg112h0,1729984529.7441063
R_r1deg112h0,1729984529.8107696
R_r1deg112h0,1729984529.9773724
R_r1deg112h0,1729984514.0774367
R_r1deg112h0,1729984529.1441028
R_r1deg112h0,1729984529.6774364
R_r1deg112h0,1729984517.944105
R_r1deg112h0,1729984517.8107696
R_r1deg112h0,1729984517.9774208
R_r1deg112h0,1729984518.2107692
R_r1deg112h0,1729984518.444102
R_r1deg112h0,1729984518.510769
R_r1deg112h0,1729984518.0107691
R_r1deg112h0,1729984518.0774844
R_r1deg112h0,1729984519.010768
R_r1deg112h0,1729984519.444103
R_r1deg112h0,1729984519.6107707
R_r1deg112h0,1729984519.6775217
R_r1deg112h0,1729984519.7774358
R_r1deg112h0,1729984520.310769
R_r1deg112h0,1729984520.3774362
R_r1deg112h0,1729984520.477439
R_r1deg112h0,1729984520.977437
R_r1deg112h0,1729984519.71077
R_r1deg112h0,1729984521.5441036
R_r1deg112h0,1729984521.8107698
R_r1deg112h0,1729984521.8774495
R_r1deg112h0,1729984521.077435
R_r1deg112h0,1729984521.3107705
R_r1deg112h0,1729984521.444102
R_r1deg112h0,1729984521.5108004
R_r1deg112h0,1729984521.9774902
R_r1deg112h0,1729984521.010768
R_r1deg112h0,1729984521.177439
R_r1deg112h0,1729984522.0107713
R_r3deg22h0,1730271942.495458
R_r3deg22h0,1730271942.6287878
R_r3deg22h0,1730271942.3288755
R_r3deg22h0,1730271942.1287916
R_r3deg22h0,1730271942.4287877
R_r3deg22h0,1730271907.6954684
R_r3deg22h0,1730271907.7954574
R_r3deg22h0,1730271907.362061
R_r3deg22h0,1730271907.4621992
R_r3deg22h0,1730271907.5621274
R_r3deg22h0,1730271908.028793
R_r3deg22h0,1730271908.095467
R_r3deg22h0,1730271908.2954547
R_r3deg22h0,1730271908.395437
R_r3deg22h0,1730271902.595454
R_r3deg22h0,1730271909.1620886
R_r3deg22h0,1730271902.7621272
R_r3deg22h0,1730271902.9620717
R_r3deg22h0,1730271908.0621254
R_r3deg22h0,1730271908.195455
R_r3deg22h0,1730271909.195518
R_r3deg22h0,1730271909.3287938
R_r3deg22h0,1730271909.428794
R_r3deg22h0,1730271909.49546
R_r3deg22h0,1730271909.595461
R_r3deg22h0,1730271911.528788
R_r3deg22h0,1730271910.0621204
R_r3deg22h0,1730271910.1288788
R_r3deg22h0,1730271910.362111
R_r3deg22h0,1730271910.4287906
R_r3deg22h0,1730271911.0621283
R_r3deg22h0,1730271911.2287889
R_r3deg22h0,1730271911.3287911
R_r3deg22h0,1730271911.4954543
R_r3deg22h0,1730271911.4287882
R_r3deg22h0,1730271903.0954533
R_r3deg22h0,1730271903.4287894
R_r3deg22h0,1730271903.5287793
R_r3deg22h0,1730271903.595455
R_r3deg22h0,1730271903.1954532
R_r3deg22h0,1730271903.4621267
R_r3deg22h0,1730271915.9954572
R_r3deg22h0,1730271915.962128
R_r3deg22h0,1730271916.0620909
R_r3deg22h0,1730271918.92879
R_r3deg22h0,1730271918.8287911
R_r3deg22h0,1730271918.7954574
R_r3deg22h0,1730271918.7621305
R_r3deg22h0,1730271918.695459
R_r3deg22h0,1730271919.3621726
R_r3deg22h0,1730271919.9621286
R_r3deg22h0,1730271919.262154
R_r3deg22h0,1730271919.5621269
R_r3deg22h0,1730271919.6620662
R_r3deg22h0,1730271920.0954552
R_r3deg22h0,1730271919.828787
R_r3deg22h0,1730271920.2288232
R_r3deg22h0,1730271919.0287924
R_r3deg22h0,1730271919.1621585
R_r3deg22h0,1730271920.2954051
R_r3deg22h0,1730271908.262214
R_r3deg22h0,1730271920.1621242
R_r3deg22h0,1730271924.9287915
R_r3deg22h0,1730271929.8287897
R_r3deg22h0,1730271929.7621298
R_r3deg22h0,1730271902.4954586
R_r3deg22h0,1730271902.6621442
R_r3deg22h0,1730271902.89546
R_r3deg22h0,1730271902.1621635
R_r3deg22h0,1730271902.6954548
R_r3deg22h0,1730271902.2954557
R_r3deg22h0,1730271907.3954625
R_r3deg22h0,1730271935.2954586
R_r3deg22h0,1730271907.628792
R_r3deg22h0,1730271907.7621498
R_r3deg22h0,1730271907.8622737
R_r3deg22h0,1730271935.095453
R_r3deg22h0,1730271935.195456
R_r3deg22h0,1730271948.428789
R_r3deg22h0,1730271948.8954551
R_r3deg22h0,1730271907.8955257
R_r3deg22h0,1730271935.362125
R_r3deg22h0,1730271948.4954534
R_r3deg22h0,1730271900.562126
R_r3deg22h0,1730271901.028792
R_r3deg22h0,1730271901.162129
R_r3deg22h0,1730271901.6621797
R_r3deg22h0,1730271901.8621285
R_r3deg22h0,1730271901.9288034
R_r3deg22h0,1730271901.995456
R_r3deg22h0,1730271907.528789
R_r3deg22h0,1730271908.495461
R_r3deg22h0,1730271908.5621104
R_r3deg22h0,1730271908.928794
R_r3deg22h0,1730271909.3621483
R_r3deg22h0,1730271912.5287905
R_r3deg22h0,1730271909.9621072
R_r3deg22h0,1730271910.528794
R_r3deg22h0,1730271910.962132
R_r3deg22h0,1730271911.2621284
R_r3deg22h0,1730271911.3620932
R_r3deg22h0,1730271911.4621449
R_r3deg22h0,1730271910.0954602
R_r3deg22h0,1730271911.1954532
R_r3deg22h0,1730271912.328737
R_r3deg22h0,1730271914.695456
R_r3deg22h0,1730271915.362122
R_r3deg22h0,1730271915.4287882
R_r3deg22h0,1730271916.095404
R_r3deg22h0,1730271918.7287934
R_r3deg22h0,1730271919.0954578
R_r3deg22h0,1730271920.0287883
R_r3deg22h0,1730271925.0621595
R_r3deg22h0,1730271929.8621433
R_r3deg22h0,1730271909.9287934
R_r3deg22h0,1730271925.128791
R_r3deg22h0,1730271942.2954547
R_r3deg22h0,1730271942.3620749
R_r3deg22h0,1730271935.0620997
R_r3deg22h0,1730271935.12879
R_r3deg22h0,1730271937.995453
R_r3deg22h0,1730271937.2620687
R_r3deg22h0,1730271937.3954554
R_r3deg22h0,1730271937.4621296
R_r3deg22h0,1730271937.5954542
R_r3deg22h0,1730271937.662132
R_r3deg22h0,1730271937.8621254
R_r3deg22h0,1730271937.92879
R_r3deg22h0,1730271938.0954545
R_r3deg22h0,1730271942.0621276
R_r3deg22h0,1730271909.6954956
R_r3deg22h0,1730271948.5287907
R_r3deg22h0,1730271948.7287884
R_r3deg22h0,1730271949.4621456
R_r3deg22h0,1730271949.5287912
R_r3deg22h0,1730271948.6287649
R_r3deg22h0,1730271948.6954532
R_r3deg22h0,1730271948.8621285
R_r3deg22h0,1730271949.262151
R_r3deg22h0,1730271948.595453
R_r3deg22h0,1730271948.6621928
R_r3deg22h0,1730271949.028767
R_r3deg22h0,1730271948.3954551
R_r3deg22h0,1730271949.095453
R_r3deg22h0,1730271949.162134
R_r3deg22h0,1730271949.595473
R_r3deg22h0,1730271910.9954543
R_r3deg22h0,1730271910.2622013
R_r3deg22h0,1730271910.4954605
R_r3deg22h0,1730271910.5954602
R_r3deg22h0,1730271949.6954515
R_r3deg22h0,1730271910.6287928
R_r3deg22h0,1730271910.828791
R_r3deg22h0,1730271910.928801
R_r3deg22h0,1730271910.7621653
R_r3deg22h0,1730271910.3287938
R_r3deg22h0,1730271911.3954542
R_r3deg22h0,1730271907.995458
R_r3deg22h0,1730271902.362096
R_r3deg22h0,1730271902.6287887
R_r3deg22h0,1730271910.8620896
R_r3deg22h0,1730271948.5622108
R_r3deg22h0,1730271948.795452
R_r3deg22h0,1730271948.928794
R_r3deg22h0,1730271937.7954545
R_r3deg22h0,1730271937.328802
R_r3deg22h0,1730271937.495454
R_r3deg22h0,1730271937.562123
R_r3deg22h0,1730271937.728791
R_r3deg22h0,1730271937.8954537
R_r3deg22h0,1730271937.7621284
R_r3deg22h0,1730271937.528791
R_r3deg22h0,1730271908.362129
R_r3deg22h0,1730271908.428793
R_r3deg22h0,1730271908.9621325
R_r3deg22h0,1730271908.3287938
R_r3deg22h0,1730271908.6289053
R_r3deg22h0,1730271908.695481
R_r3deg22h0,1730271908.828857
R_r3deg22h0,1730271908.5955582
R_r3deg22h0,1730271908.7954676
R_r3deg22h0,1730271908.8621385
R_r3deg22h0,1730271938.0621269
R_r3deg22h0,1730271938.128791
R_r3deg22h0,1730271938.1954634
R_r3deg22h0,1730271938.1621675
R_r3deg22h0,1730271949.49552
R_r3deg22h0,1730271949.562194
R_r3deg22h0,1730271949.6287885
R_r3deg22h0,1730271949.7287874
R_r3deg22h0,1730271949.328791
R_r3deg22h0,1730271901.3287878
R_r3deg22h0,1730271901.4287882
R_r3deg22h0,1730271919.5954547
R_r3deg22h0,1730271919.6955369
R_r3deg22h0,1730271919.7621648
R_r3deg22h0,1730271919.2288363
R_r3deg22h0,1730271919.295455
R_r3deg22h0,1730271919.4287896
R_r3deg22h0,1730271919.495455
R_r3deg22h0,1730271919.728789
R_r3deg22h0,1730271909.6287942
R_r3deg22h0,1730271909.7954464
R_r3deg22h0,1730271909.9955692
R_r3deg22h0,1730271909.0954597
R_r3deg22h0,1730271909.2287798
R_r3deg22h0,1730271909.8621418
R_r3deg22h0,1730271900.8954544
R_r3deg22h0,1730271900.6287918
R_r3deg22h0,1730271900.4288862
R_r3deg22h0,1730271900.495453
R_r3deg22h0,1730271900.7954926
R_r3deg22h0,1730271900.462126
R_r3deg22h0,1730271901.395453
R_r3deg22h0,1730271901.1287875
R_r3deg22h0,1730271901.262121
R_r3deg22h0,1730271901.3621285
R_r3deg22h0,1730271901.7287903
R_r3deg22h0,1730271902.1954558
R_r3deg22h0,1730271902.3954573
R_r3deg22h0,1730271902.462128
R_r3deg22h0,1730271902.8287866
R_r3deg22h0,1730271902.995453
R_r3deg22h0,1730271903.3622022
R_r3deg22h0,1730271902.095455
R_r3deg22h0,1730271902.2287958
R_r3deg22h0,1730271903.062199
R_r3deg22h0,1730271902.42879
R_r3deg22h0,1730271903.2287917
R_r3deg22h0,1730271903.3954546
R_r3deg22h0,1730271903.4954543
R_r3deg22h0,1730271903.6954534
R_r3deg22h0,1730271901.062076
R_r3deg22h0,1730271901.5954535
R_r3deg22h0,1730271901.0954554
R_r3deg22h0,1730271901.4954352
R_r3deg22h0,1730271901.628788
R_r3deg22h0,1730271901.2287889
R_r2deg90h0,1729986572.8065145
R_r2deg90h0,1729986573.806515
R_r2deg90h0,1729986573.8731809
R_r2deg90h0,1729986573.939871
R_r2deg90h0,1729986574.3398445
R_r2deg90h0,1729986574.4398868
R_r2deg90h0,1729986572.5398629
R_r2deg90h0,1729986572.1731837
R_r2deg90h0,1729986572.4731848
R_r2deg90h0,1729986572.6065583
R_r2deg90h0,1729986573.006575
R_r2deg90h0,1729986574.2064986
R_r2deg90h0,1729986575.273176
R_r2deg90h0,1729986579.9064903
R_r2deg90h0,1729986581.0066211
R_r2deg90h0,1729986581.2731776
R_r2deg90h0,1729986581.4731758
R_r2deg90h0,1729986581.6731756
R_r2deg90h0,1729986582.0398414
R_r2deg90h0,1729986582.4065993
R_r2deg90h0,1729986583.1399322
R_r2deg90h0,1729986588.2731776
R_r2deg90h0,1729986591.0065105
R_r2deg90h0,1729986591.0731776
R_r2deg90h0,1729986591.1731768
R_r2deg90h0,1729986591.30651
R_r2deg90h0,1729986592.4065874
R_r2deg90h0,1729986590.973177
R_r2deg90h0,1729986591.506526
R_r2deg90h0,1729986601.5398452
R_r2deg90h0,1729986601.6731777
R_r2deg90h0,1729986601.906641
R_r2deg90h0,1729986596.9398432
R_r2deg90h0,1729986597.0731764
R_r2deg90h0,1729986601.739843
R_r2deg90h0,1729986607.8398416
R_r2deg90h0,1729986607.6731794
R_r2deg90h0,1729986609.7731795
R_r2deg90h0,1729986609.8398557
R_r2deg90h0,1729986609.9399357
R_r2deg90h0,1729986610.006523
R_r2deg90h0,1729986610.106515
R_r2deg90h0,1729986610.2731776
R_r2deg90h0,1729986610.3398423
R_r2deg90h0,1729986610.406513
R_r2deg90h0,1729986611.6064775
R_r2deg90h0,1729986611.673175
R_r2deg90h0,1729986612.6065092
R_r2deg90h0,1729986613.7065704
R_r2deg90h0,1729986614.3065124
R_r2deg90h0,1729986614.406514
R_r2deg90h0,1729986614.7065878
R_r2deg90h0,1729986621.773177
R_r2deg90h0,1729986622.0065105
R_r2deg90h0,1729986573.0731778
R_r2deg90h0,1729986573.17318
R_r2deg90h0,1729986573.2399049
R_r2deg90h0,1729986573.3398452
R_r2deg90h0,1729986573.706515
R_r2deg90h0,1729986622.1065092
R_r2deg90h0,1729986573.773181
R_r2deg90h0,1729986574.3731823
R_r2deg90h0,1729986574.5065162
R_r2deg90h0,1729986574.6731818
R_r2deg90h0,1729986575.4731777
R_r2deg90h0,1729986575.7731795
R_r2deg90h0,1729986574.9731758
R_r2deg90h0,1729986575.1398516
R_r2deg90h0,1729986575.506511
R_r2deg90h0,1729986575.6731763
R_r2deg90h0,1729986575.8398447
R_r2deg90h0,1729986575.906517
R_r2deg90h0,1729986575.5731757
R_r2deg90h0,1729986575.6398437
R_r2deg90h0,1729986590.906555
R_r2deg90h0,1729986591.873178
R_r2deg90h0,1729986591.373175
R_r2deg90h0,1729986591.4397962
R_r2deg90h0,1729986579.7398431
R_r2deg90h0,1729986579.973183
R_r2deg90h0,1729986579.6065364
R_r2deg90h0,1729986579.6731925
R_r2deg90h0,1729986579.7731812
R_r2deg90h0,1729986580.139907
R_r2deg90h0,1729986580.4064753
R_r2deg90h0,1729986580.473183
R_r2deg90h0,1729986580.639843
R_r2deg90h0,1729986580.7731771
R_r2deg90h0,1729986580.973179
R_r2deg90h0,1729986581.1398027
R_r2deg90h0,1729986581.3398423
R_r2deg90h0,1729986581.5398054
R_r2deg90h0,1729986581.6398225
R_r2deg90h0,1729986582.5398548
R_r2deg90h0,1729986582.8064854
R_r2deg90h0,1729986581.7065125
R_r2deg90h0,1729986581.7731786
R_r2deg90h0,1729986582.006529
R_r2deg90h0,1729986583.6731834
R_r2deg90h0,1729986583.7398698
R_r2deg90h0,1729986582.1064663
R_r2deg90h0,1729986582.173177
R_r2deg90h0,1729986582.439844
R_r2deg90h0,1729986583.1064806
R_r2deg90h0,1729986583.2398448
R_r2deg90h0,1729986583.3065145
R_r2deg90h0,1729986583.4065306
R_r2deg90h0,1729986583.573176
R_r2deg90h0,1729986613.739842
R_r2deg90h0,1729986613.9065142
R_r2deg90h0,1729986588.173175
R_r2deg90h0,1729986588.2065582
R_r2deg90h0,1729986588.3731775
R_r2deg90h0,1729986572.5731783
R_r2deg90h0,1729986572.7065127
R_r2deg90h0,1729986572.9731774
R_r2deg90h0,1729986572.939849
R_r2deg90h0,1729986572.239843
R_r2deg90h0,1729986590.6731777
R_r2deg90h0,1729986590.939841
R_r2deg90h0,1729986572.3065443
R_r2deg90h0,1729986572.1398945
R_r2deg90h0,1729986572.6398427
R_r2deg90h0,1729986591.4064748
R_r2deg90h0,1729986591.4731774
R_r2deg90h0,1729986591.7398434
R_r2deg90h0,1729986591.8065126
R_r2deg90h0,1729986591.9064567
R_r2deg90h0,1729986591.1398275
R_r2deg90h0,1729986592.0065143
R_r2deg90h0,1729986592.0731792
R_r2deg90h0,1729986592.2398503
R_r2deg90h0,1729986591.7731805
R_r2deg90h0,1729986592.039848
R_r2deg90h0,1729986592.1065128
R_r2deg90h0,1729986592.1731777
R_r2deg90h0,1729986573.2731822
R_r2deg90h0,1729986573.4731824
R_r2deg90h0,1729986573.5397885
R_r2deg90h0,1729986573.6731825
R_r2deg90h0,1729986573.5731835
R_r2deg90h0,1729986573.7398582
R_r2deg90h0,1729986614.9731777
R_r2deg90h0,1729986573.606456
R_r2deg90h0,1729986614.2398417
R_r2deg90h0,1729986597.0065002
R_r2deg90h0,1729986597.1731808
R_r2deg90h0,1729986574.1731813
R_r2deg90h0,1729986574.139843
R_r2deg90h0,1729986574.239865
R_r2deg90h0,1729986574.3065176
R_r2deg90h0,1729986574.80656
R_r2deg90h0,1729986574.8731823
R_r2deg90h0,1729986574.406453
R_r2deg90h0,1729986574.7065444
R_r2deg90h0,1729986574.5731783
R_r2deg90h0,1729986574.7731826
R_r2deg90h0,1729986615.9065807
R_r2deg90h0,1729986615.9731774
R_r2deg90h0,1729986601.606466
R_r2deg90h0,1729986601.839865
R_r2deg90h0,1729986601.573177
R_r2deg90h0,1729986575.0398698
R_r2deg90h0,1729986575.3731782
R_r2deg90h0,1729986575.973182
R_r2deg90h0,1729986575.106604
R_r2deg90h0,1729986575.7065752
R_r2deg90h0,1729986575.17318
R_r2deg90h0,1729986575.6065123
R_r2deg90h0,1729986575.006502
R_r2deg90h0,1729986575.073181
R_r2deg90h0,1729986575.8065145
R_r2deg90h0,1729986607.8065128
R_r2deg90h0,1729986607.9398425
R_r2deg90h0,1729986607.439844
R_r2deg90h0,1729986607.739843
R_r2deg90h0,1729986607.5398457
R_r2deg90h0,1729986608.039885
R_r2deg90h0,1729986607.6065156
R_r2deg90h0,1729986609.3731737
R_r2deg90h0,1729986609.87318
R_r2deg90h0,1729986609.8066022
R_r2deg90h0,1729986609.639892
R_r2deg90h0,1729986609.7398462
R_r2deg90h0,1729986610.2398443
R_r2deg90h0,1729986609.9731796
R_r2deg90h0,1729986609.7065086
R_r2deg90h0,1729986609.6065118
R_r2deg90h0,1729986610.1398456
R_r2deg90h0,1729986611.473176
R_r2deg90h0,1729986611.573179
R_r2deg90h0,1729986612.0064754
R_r2deg90h0,1729986612.073181
R_r2deg90h0,1729986612.1399243
R_r2deg90h0,1729986612.2065935
R_r2deg90h0,1729986612.6731768
R_r2deg90h0,1729986612.873176
R_r2deg90h0,1729986613.2065134
R_r2deg90h0,1729986613.2731757
R_r2deg90h0,1729986613.439842
R_r2deg90h0,1729986613.5064888
R_r2deg90h0,1729986614.7731774
R_r2deg90h0,1729986614.9398863
R_r2deg90h0,1729986614.7398436
R_r2deg90h0,1729986613.6398432
R_r2deg90h0,1729986613.8065083
R_r2deg90h0,1729986614.2065732
R_r2deg90h0,1729986572.873176
R_r2deg90h0,1729986614.5731764
R_r2deg90h0,1729986572.773177
R_r2deg90h0,1729986614.806551
R_r2deg90h0,1729986615.239845
R_r2deg90h0,1729986615.3065124
R_r2deg90h0,1729986615.3731818
R_r2deg90h0,1729986615.539889
R_r2deg90h0,1729986615.8398411
R_r2deg90h0,1729986617.1065087
R_r2deg90h0,1729986621.9065108
R_r2deg90h0,1729986621.973175
R_r2deg90h0,1729986621.9398425
R_r2deg90h0,1729986613.973175
R_r2deg90h0,1729986621.5065136
R_r2deg90h0,1729986622.3398404
R_r2deg90h0,1729986622.2731907
R_r2deg90h0,1729986622.239843
R_r2deg90h0,1729986622.5731776
R_r2deg90h0,1729986622.7065184
R_r2deg90h0,1729986622.173176
R_r2deg90h0,1729986622.5065167
R_r2deg90h0,1729986622.639857
R_r2deg90h0,1729986622.6065118
R_r2deg90h0,1729986579.839867
R_r2deg90h0,1729986579.9397972
R_r2deg90h0,1729986579.7065315
R_r2deg90h0,1729986580.2064865
R_r2deg90h0,1729986580.339844
R_r2deg90h0,1729986580.8731754
R_r2deg90h0,1729986580.9398413
R_r2deg90h0,1729986580.106473
R_r2deg90h0,1729986580.4398448
R_r2deg90h0,1729986580.0398877
R_r2deg90h0,1729986581.239842
R_r2deg90h0,1729986581.806491
R_r2deg90h0,1729986581.9731765
R_r2deg90h0,1729986581.873178
R_r2deg90h0,1729986581.039931
R_r2deg90h0,1729986581.4399304
R_r2deg90h0,1729986622.7398508
R_r2deg90h0,1729986581.2065136
R_r2deg90h0,1729986622.139842
R_r2deg90h0,1729986591.5731752
R_r2deg90h0,1729986591.6398437
R_r2deg90h0,1729986582.7064617
R_r2deg90h0,1729986582.9398546
R_r2deg90h0,1729986582.2398424
R_r2deg90h0,1729986582.6064985
R_r2deg90h0,1729986582.1398077
R_r2deg90h0,1729986582.206593
R_r2deg90h0,1729986582.5731792
R_r2deg90h0,1729986582.7731783
R_r2deg90h0,1729986582.3065567
R_r2deg90h0,1729986582.5065129
R_r2deg90h0,1729986583.039904
R_r2deg90h0,1729986583.1731825
R_r2deg90h0,1729986582.0731783
R_r2deg90h0,1729986582.639914
R_r2deg22h0,1730271006.6025574
R_r2deg22h0,1730271006.6692257
R_r2deg22h0,1730271006.7359087
R_r2deg22h0,1730271006.5692248
R_r2deg22h0,1730271006.8025577
R_r2deg22h0,1730271006.9693282
R_r2deg22h0,1730271006.035889
R_r2deg22h0,1730271006.1692164
R_r2deg22h0,1730271006.2692237
R_r2deg22h0,1730271006.402557
R_r2deg22h0,1730270995.6692266
R_r2deg22h0,1730270995.8693056
R_r2deg22h0,1730270995.93589
R_r2deg22h0,1730270995.8358943
R_r2deg22h0,1730270995.4691968
R_r2deg22h0,1730270996.0025573
R_r2deg22h0,1730270996.1359105
R_r2deg22h0,1730270996.33589
R_r2deg22h0,1730270996.502626
R_r2deg22h0,1730270996.6025574
R_r2deg22h0,1730270996.802556
R_r2deg22h0,1730270996.9359095
R_r2deg22h0,1730270997.0359015
R_r2deg22h0,1730270997.3025255
R_r2deg22h0,1730270997.3692214
R_r2deg22h0,1730270998.2692306
R_r2deg22h0,1730270997.2692523
R_r2deg22h0,1730270997.6692915
R_r2deg22h0,1730270998.1026118
R_r2deg22h0,1730270998.3358946
R_r2deg22h0,1730270998.635892
R_r2deg22h0,1730270998.702644
R_r2deg22h0,1730270998.069244
R_r2deg22h0,1730270998.43589
R_r2deg22h0,1730270998.502561
R_r2deg22h0,1730271002.9025393
R_r2deg22h0,1730271003.3358903
R_r2deg22h0,1730271003.4025753
R_r2deg22h0,1730271003.4692647
R_r2deg22h0,1730271003.5692606
R_r2deg22h0,1730271003.6358902
R_r2deg22h0,1730271003.7694008
R_r2deg22h0,1730271004.335892
R_r2deg22h0,1730271004.5692103
R_r2deg22h0,1730271004.6358902
R_r2deg22h0,1730271004.7026107
R_r2deg22h0,1730271004.8692253
R_r2deg22h0,1730271005.435892
R_r2deg22h0,1730271005.7692208
R_r2deg22h0,1730271005.8692212
R_r2deg22h0,1730271004.202587
R_r2deg22h0,1730271006.0025942
R_r2deg22h0,1730271006.069226
R_r2deg22h0,1730271006.3692267
R_r2deg22h0,1730271006.6359088
R_r2deg22h0,1730271006.702557
R_r2deg22h0,1730271007.1025572
R_r2deg22h0,1730271006.1358893
R_r2deg22h0,1730271006.2025557
R_r2deg22h0,1730271006.3026702
R_r2deg22h0,1730271006.5358903
R_r2deg22h0,1730271007.0358918
R_r2deg22h0,1730271008.935892
R_r2deg22h0,1730270998.6025453
R_r2deg22h0,1730270998.3692348
R_r2deg22h0,1730270998.53589
R_r2deg22h0,1730270998.835893
R_r2deg22h0,1730270998.169225
R_r2deg22h0,1730270998.5692072
R_r2deg22h0,1730271011.7026255
R_r2deg22h0,1730271011.769346
R_r2deg22h0,1730271011.469235
R_r2deg22h0,1730271011.602623
R_r2deg22h0,1730271011.53591
R_r2deg22h0,1730271012.9025571
R_r2deg22h0,1730271012.9692118
R_r2deg22h0,1730271011.6359105
R_r2deg22h0,1730271013.1358883
R_r2deg22h0,1730271013.2025592
R_r2deg22h0,1730271013.9025297
R_r2deg22h0,1730271031.9025776
R_r2deg22h0,1730271014.0025556
R_r2deg22h0,1730271014.469226
R_r2deg22h0,1730271014.135908
R_r2deg22h0,1730271014.5359082
R_r2deg22h0,1730271014.9359083
R_r2deg22h0,1730271015.0359068
R_r2deg22h0,1730271015.135908
R_r2deg22h0,1730271015.5025587
R_r2deg22h0,1730271015.5692132
R_r2deg22h0,1730271015.1692247
R_r2deg22h0,1730271015.4025548
R_r2deg22h0,1730271015.469225
R_r2deg22h0,1730271015.00256
R_r2deg22h0,1730271015.335908
R_r2deg22h0,1730271015.2025423
R_r2deg22h0,1730270997.8692043
R_r2deg22h0,1730271020.1693015
R_r2deg22h0,1730271031.7692125
R_r2deg22h0,1730271031.7026396
R_r2deg22h0,1730271024.8358912
R_r2deg22h0,1730271024.9358916
R_r2deg22h0,1730271025.102558
R_r2deg22h0,1730271025.802507
R_r2deg22h0,1730271025.0026395
R_r2deg22h0,1730271025.0692232
